ACTIVE_ORG_1,ASSET_ID,PROBLEM_ABSTRACT,TICKET_NUMBER,TICKET_OPENED,TICKET_STATE,TICKET_TYPE,ACTIVE_ORG_x,ticket_create,month_create,year_create,ticket,ticket_type,1,2,3,4,5,6,1_2_min,2_3_min,3_4_min,4_5_min,5_6_min,first_Esc_date,Last_Esc_date,total_wt,Escalation_cnt,TICKET_OPENED_DATE,TICKET_CLOSED_DATE,TICKET_CLEARED_DATE,LAST_MODIFIED_DATE,TOD,SEVERITY,SEVERITY_CLASSIFICATION,CLIENT_NAME,LOCATION_ADDRESS_1,LOCATION_CITY,LOCATION_STATE_PROVINCE,LOCATION_ZIPPOSTAL,Client_Ticket,Clientticket,MCN,ORG_GROUP,ACTIVE_ORG_y,TICKET_CATEGORY,TICKET_TYPE_DESC_TX,RESOLUTION_TEXT,ROOT_CAUSE_DESC_TX,TROUBLE_REPT_DESC_TX,SA_TOUCHED,Tech_Touched_All,UPDATE_FLAG,Financial_Srvc,GOLIATH_Initial_Root_Cause,uno,open_fitst_min
US-ENTBB-SA,1472126_1,INFORMATIONAL,272847352,1/1/2020 20:56,Closed,0,US-ENTBB-SA,1/1/2020 20:56,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 20:56,1/2/2020 1:07,1/1/2020 21:01,1/2/2020 1:07,20,5,,EarthLink,,,MI,,,,,HSIA-E1011623,US-ENTBB-SA,,Client,Informational Request,INFO,Informational,0,1,0,BROADBAND ACCESS,,1,
GU-GCSC-MIS,206.121.101.190, 206.121.101.190 server is down at 2020-01-01 20:44:24 - LITER&#39;S INC,272847422,1/1/2020 20:57,Closed,1,GU-GCSC-MIS,1/1/2020 20:57,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 20:57,1/9/2020 1:02,1/9/2020 1:02,1/9/2020 1:02,20,4,,LITER'S INC,6302 HITT LN,CRESTWOOD,KY,40241,,,716576,716576,GU-GCSC-MIS,AIP,Auto Detect,WCB Closure,Network,Outage/Cannot Ping,0,1,0,MIS,WAN,1,
GU-GCSC-HMC,IEMIKUKIL0001O,OOB|Modem is unreachable|89011703278097229473|356853052033554|2020-01-01T20:55:54.10Z,272847426,1/1/2020 20:58,Cancel,1,GU-GCSC-HMC,1/1/2020 20:58,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-MIS,206.121.92.162, 206.121.92.162 server is down at 2020-01-01 20:45:16 - LITER&#39;S INC,272847446,1/1/2020 20:57,Closed,1,GU-GCSC-MIS,1/1/2020 20:57,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 20:57,1/9/2020 1:10,1/9/2020 1:10,1/9/2020 1:10,20,4,,LITER'S INC,6302 HITT LN,CRESTWOOD,KY,40241,,,716576,716576,GU-GCSC-MIS,AIP,Auto Detect,WCB Closure,Network,Outage/Cannot Ping,0,1,0,MIS,UNREACH,1,
IN-GCSC-SOC,MFGICBG04F,MFGICBG04F - Fortinet_Alert: date=2020-01-01 time=20:58:59 devname=MFGICBG04F devid=FG300C3914602158 logid=32002 type=event subtype=system level=alert vd=&quot;root&quot; logdesc=&quot;Admin login failed&quot; sn=0 user=&quot;lr556s&quot; ui=ssh(135.89.77,272847437,1/1/2020 20:59,Closed,1,IN-GCSC-SOC,1/1/2020 20:59,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 20:59,1/1/2020 21:41,1/1/2020 21:41,1/1/2020 21:41,20,4,,IBM CO-OPERATIVE BANK,Birmingham Road,Warwick,,CV34 5JL,,,,SOC_ICBG,IN-GCSC-SOC,AIP,Auto Detect,A software issue occurred and has been reset.(Non Impact),System Software,SNMP,0,1,0,MSS,,1,
US-GNMC-HMC,10.240.36.18,BGP Finite State Machine (FSM) moved from a higher numbered state to a lower numbered state 1,272847438,1/1/2020 21:00,Cancel,1,US-GNMC-HMC,1/1/2020 21:00,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-IPS,002704272A63,AT&T VPN Gateway BackupFailure 002704272A63,272847453,1/1/2020 21:00,Cancel,1,US-GNMC-IPS,1/1/2020 21:00,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-IPS,00270428ED84,AT&T VPN Gateway [  DOWN:B0745                IP:209.196.232.103 MAC:00270428ED84      1-844-424-31 SCOTT BOOTH SITE MGR   ],272847439,1/1/2020 21:00,Cancel,1,US-GNMC-IPS,1/1/2020 21:00,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-HMC,USAHMEMISIN03R,"SYSLOG>> USAHMEMISIN03R - IP-4-DUPADDR: Duplicate address 192.168.6.3 on GigabitEthernet0/0/1, sourced by 0015.b71d.99ff",272847493,1/1/2020 21:01,Closed,1,GU-GCSC-HMC,1/1/2020 21:01,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:01,1/1/2020 21:22,1/1/2020 21:05,1/1/2020 21:22,21,2,,M_ALICK'S HOME MEDICAL EQUIPMENT,611 E DOUGLAS RD,MISHAWAKA,IN,465451464,,,,AL_12450953,GU-GCSC-HMC,AIP,Auto Detect,Service restored before isolation,Network,SNMP,0,0,0,EVPN,NTF,1,
GA-ECOE-OEW,  MLEC766982   ATI ,Circuit Dead ckd. ok to test. cb4 dpo,272847471,1/1/2020 21:02,Closed,0,GA-ECOE-OEW,1/1/2020 21:02,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:02,1/7/2020 21:08,1/1/2020 21:03,1/7/2020 21:08,21,1,,PINNACLE FINANCIAL PARTN,8 E MAIN ST,SALEM,VA,24153,,,SM4374,AV_12355091,GA-ECOE-OEW,,Client,"Any outage caused by cust related issue (ex. Virus,Cust Equip, inside wiring, info needed by cust",Customer / Equipment,Other,0,0,0,NB-IPVPN,,1,
ER-GCSC-HMC,SSAU003R1A,MTU missmatch | PTT to change size ,272846988,1/1/2020 21:03,Closed,0,ER-GCSC-HMC,1/1/2020 21:03,1,2020,272846988,1,1/2/2020 18:56,1/2/2020 21:17,,,,,141,,,,,1/2/2020 18:56,1/2/2020 21:17,141,2,1/1/2020 21:03,1/5/2020 2:44,1/3/2020 14:04,1/5/2020 2:45,21,3,,MasterCard,AL OLAYA ROAD AQARIA III,RIYADH,,11411,INC79026,INC79026,,MASTERCARD,ER-GCSC-HMC,,Client,MTU size increase,Network,Other,1,1,0,NETWORK SOURCING,,1,1312
MO-GCSC-ETS1,  DHEC879116   ATI ,AT&T Proactive Alarm Monitoring has detected an alarm.,272847511,1/1/2020 21:02,Closed,1,MO-GCSC-ETS1,1/1/2020 21:02,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:02,1/3/2020 21:40,1/1/2020 21:39,1/3/2020 21:41,21,1,,1ST FRANKLIN FINANCIAL,11310 MEMORIAL PKWY SW,HUNTSVILLE,AL,35803,,,NG1654,AV_12349542,MO-GCSC-ETS1,,Auto Detect,Test Okay,NTF,Alarm,0,0,0,NB-IPVPN,,1,
GU-GCSC-HMC,DEWILAKIE0001R, DEWILAKIE0001R BGP Session BGP-ADJ-DEWILAKIE0001R/32.38.137.173 [64703->21302] [EBGP] is down at 2020-01-01 20:59:13,272847536,1/1/2020 21:05,Closed,1,GU-GCSC-HMC,1/1/2020 21:05,1,2020,272847536,1,1/2/2020 4:53,,,,,,,,,,,1/2/2020 4:53,1/2/2020 4:53,0,1,1/1/2020 21:05,1/2/2020 6:19,1/2/2020 6:15,1/2/2020 7:13,21,4,,M-WIPRO LTD,MARTENSDAMM 6,KIEL,SH,24103,,,,AM_12352856,GU-GCSC-HMC,AIP,Auto Detect,"A customer related Power issue, and affected site or premise equipment and has been recovered.",Customer / Equipment,SNMP,1,1,0,NB-IPVPN,,1,467
AP-GCSC-VST,CAGBRMN3MP754, CAGBRMN3MP754 router is down at 2020-01-01 20:59:15,272847476,1/1/2020 21:05,Closed,1,AP-GCSC-VST,1/1/2020 21:05,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:05,1/2/2020 2:05,1/1/2020 21:07,1/2/2020 2:09,21,5,,SHELL INFORMATION TECHNOLOGY INT'L B.V.,"No.1, 8715 100 Ave Fort St. John, B.C.",FORT ST. JOHN,BC,V1J 1W9,,,,SHELLITIBV,AP-GCSC-VST,AIP,Auto Detect,Ticket Auto Closed,Procedural,SNMP,0,0,0,NETWORK SOURCING,,1,
VIRTL-DS1,  DHEC815484811ATI ,Express Ticketing: Circuit down,272847540,1/1/2020 21:05,Closed,24,VIRTL-DS1,1/1/2020 21:05,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:05,1/1/2020 21:06,1/1/2020 21:06,1/1/2020 21:06,21,1,,CVS03803,,,GA,,15503307,15503307,P17542,AV_CVSPHARM,VIRTL-DS1,,Web,Used for Duplicate Tickets,DUP,Circuit Down,0,0,0,NB-IPVPN,,1,
AP-GCSC-VST,CAGBRMN3MP650, CAGBRMN3MP650 router is down at 2020-01-01 20:59:50,272847477,1/1/2020 21:06,Closed,1,AP-GCSC-VST,1/1/2020 21:06,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:06,1/2/2020 2:05,1/1/2020 21:06,1/2/2020 2:09,21,6,,SHELL INFORMATION TECHNOLOGY INT'L B.V.,"No.1, 8715 100 Ave Fort St. John, B.C.",FORT ST. JOHN,BC,V1J 1W9,,,,SHELLITIBV,AP-GCSC-VST,AIP,Auto Detect,Ticket Auto Closed,Procedural,SNMP,0,0,0,NETWORK SOURCING,POWER,1,
GU-GCSC-CUST,USIBCUPHIPA04S0023-01, USIBCUPHIPA04S0023-01 trunk cable PORT-USIBCUPHIPA04S0023-01/122 [Te2/1/3] [attman CONNECTION TO PA2c6880XrMERb- Te2/2/2]<->PORT-USIBCUPHIPA04S0038-01/99 [Te2/2/2] [attman CONNECT TO PA2a3850s6FLb Ten 2/1/3] is unstable at 2020-01-01 21:00:00,272847413,1/1/2020 21:06,Closed,1,GU-GCSC-CUST,1/1/2020 21:06,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:06,1/1/2020 21:27,1/1/2020 21:11,2/7/2020 11:02,21,4,,IBM CHUBB,436 Walnut Street,PHILADELPHIA,PA,19106,,,,ML_IBCU_OAC,GU-GCSC-CUST,AIP,Auto Detect,Service restored before isolation,Network,Circuit Down,0,0,0,MRS,NTF,1,
ER-GCSC-HMC,SSAU003R1A,"SYSLOG:ASHE>> SYSLOG Notify Smoothing Interval Exceeded Alarm:sSAU003R1A BGP-[35]-ADJCHANGE down 501 seconds which exceeds smoothing interval of 495 seconds for neighbor 10.23.253.210.  Additional event message parameters:NOTFOUND,NOTFOUND,",272847478,1/1/2020 21:06,Cancel,1,ER-GCSC-HMC,1/1/2020 21:06,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP-GCSC-VST,CAGBRMN3MP270, CAGBRMN3MP270 router is down at 2020-01-01 20:59:50,272847479,1/1/2020 21:06,Closed,1,AP-GCSC-VST,1/1/2020 21:06,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:06,1/2/2020 2:05,1/1/2020 21:07,1/2/2020 2:09,21,6,,SHELL INFORMATION TECHNOLOGY INT'L B.V.,"No.1, 8715 100 Ave Fort St. John, B.C.",FORT ST. JOHN,BC,V1J 1W9,,,,SHELLITIBV,AP-GCSC-VST,AIP,Auto Detect,Ticket Auto Closed,Procedural,SNMP,0,0,0,NETWORK SOURCING,,1,
MO-BGTN-VOIP,SASVP,SASVP Download Monitoring - 122.136.212.216,272847415,1/1/2020 21:06,Closed,0,MO-BGTN-VOIP,1/1/2020 21:06,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:06,1/1/2020 23:05,1/1/2020 23:05,1/1/2020 23:05,21,4,,SASVP-122.136.212.216,,,,,,,,UNKNOWN,MO-BGTN-VOIP,,Client,,Config Change,Network,0,1,0,BVOIP,,1,
GU-GCSC-BVP,USMARTSYITN01R, USMARTSYITN01R router is down at 2020-01-01 20:44:54,272847564,1/1/2020 21:06,Closed,1,GU-GCSC-BVP,1/1/2020 21:06,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:06,1/2/2020 5:50,1/2/2020 5:50,1/2/2020 16:09,21,1,,MARTEN TRANSPORT LTD,,,,,,,NE4091,601683,GU-GCSC-BVP,AIP,Auto Detect,Used for duplicate tickets.,Duplicate,Outage/Node Down,0,1,0,BVOIP,WAN,1,
AP-GCSC-VST,CAFSJDOMP600, CAFSJDOMP600 interface IF-CAFSJDOMP600/4 [Gi0/2] [FSJC18;LINK TO CAGBRMN3MP650 G0/0/2 via Telus CSID#1456910] is down at 2020-01-01 20:59:50,272847480,1/1/2020 21:06,Closed,1,AP-GCSC-VST,1/1/2020 21:06,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:06,1/1/2020 21:27,1/1/2020 21:10,2/4/2020 7:42,21,4,,SHELL INFORMATION TECHNOLOGY INT'L B.V.,6814 Airport RD in Ft St John. BC,FORT ST. JOHN,BC,V1J 4M6,,,,SHELLITIBV,AP-GCSC-VST,AIP,Auto Detect,Service restored before isolation,Network,SNMP,0,0,0,NETWORK SOURCING,NTF,1,
GU-GCSC-MIS,2001:1890:0C02:B86E:0000:0000:11C3:4418, 2001:1890:0C02:B86E:0000:0000:11C3:4418 server is down at 2020-01-01 20:54:42 - OSCAR RENDA CONTRACTING,272847541,1/1/2020 21:07,Closed,1,GU-GCSC-MIS,1/1/2020 21:07,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:07,1/9/2020 2:03,1/9/2020 2:03,1/9/2020 2:03,21,4,,OSCAR RENDA CONTRACTING,1600 N MIDWEST BLVD,EDMOND,OK,73034,,,973891,973891,GU-GCSC-MIS,AIP,Auto Detect,WCB Closure,Network,Outage/Cannot Ping,0,1,0,MIS,UNREACH,1,
AP-GCSC-VST,VRT-NHA-VWD-2B,Memory Utilization - vWD and vWB - NHA-VWD-2B_Processor_1. Alarm Status= NEW. Alarm Value = 91.00. Start Time = Wed Jan 01 21:08:00,272847542,1/1/2020 21:08,Closed,1,AP-GCSC-VST,1/1/2020 21:08,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:08,1/1/2020 22:02,1/1/2020 22:01,1/1/2020 22:02,21,6,,"IGA ANZ (AUSTRALIA, NEW ZEALAND)",601 PACIFIC HWY,SYDNEY,New South Wales,2065,,,,NS_IIGA_XANZ,AP-GCSC-VST,AIP,Auto Detect,Informational,System Software,Other,1,1,0,NETWORK SOURCING,,1,
US-GNMC-HMC,172.23.100.229,"SYSLOG:CHASSISD_SNMP_TRAP6 - 172.23.100.229 : SNMP trap generated: Power Supply failed (jnxContentsContainerIndex 2, jnxContentsL1Index 1, jnxContentsL2Index 1, jnxContentsL3Index 0, jnxContentsDescr Power Supply: Power Supply 0 @ 0/0/*, jnxOperatingState",272847544,1/1/2020 21:08,Cancel,1,US-GNMC-HMC,1/1/2020 21:08,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIRTL-DS1,  DHEC731822   ATI ,Express Ticketing: Circuit Errors,272847597,1/1/2020 21:09,Closed,24,VIRTL-DS1,1/1/2020 21:09,1,2020,272847597,1,1/2/2020 3:22,1/2/2020 5:26,1/2/2020 8:15,1/2/2020 10:04,1/2/2020 17:36,,123,168,109,451,,1/2/2020 3:22,1/2/2020 17:36,854,5,1/1/2020 21:09,1/2/2020 18:05,1/2/2020 3:20,1/2/2020 18:06,21,3,,LKQ C/O ASENTINEL,,,OR,,INC1344998,INC1344998,SL8617,AV_12367047,VIRTL-DS1,,Web,"AT&T Brief Hit, Came Clear.",Came Clear,Errors,0,0,0,NB-IPVPN,,1,373
GR-GCSC-HMC,USUHODNORWA01R, USUHODNORWA01R router is unstable at 2020-01-01 21:02:59,272847570,1/1/2020 21:09,Closed,1,GR-GCSC-HMC,1/1/2020 21:09,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:09,1/1/2020 22:00,1/1/2020 21:42,1/1/2020 22:01,21,4,,"M-UHS OF DELAWARE, INC.",1252 E CASCADE DRIVE,NORTH BONNEVILLE,WA,98639,,,,AM_12358101,GR-GCSC-HMC,AIP,Auto Detect,AT&T Brief Hit / Came Clear,Came Clear,SNMP,0,0,0,EVPN,POWER,1,
VIRTL-DS1,  DHEC788358   ATI ,AT&T Proactive Alarm Monitoring has detected an alarm.,272847603,1/1/2020 21:10,Closed,1,VIRTL-DS1,1/1/2020 21:10,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:10,1/4/2020 19:17,1/2/2020 19:14,1/4/2020 19:17,21,2,,AUTOZONE,2510 SANTA ROSA AV,S RS,CA,95407,,,CR4488,AV_12355815,VIRTL-DS1,,Auto Detect,Any LEC/PTT related outage that is not major (Unscheduled Maint.Emergency Maint.LEC/PTT Power Outage,Access Provider / IXC,Alarm,0,0,0,NB-IPVPN,,1,
US-ENTBB-SA,1369254_1,H L19175930 WIP,272846909,1/1/2020 21:10,Closed,0,US-ENTBB-SA,1/1/2020 21:10,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:10,1/9/2020 17:27,1/2/2020 22:00,1/9/2020 17:27,21,4,,EarthLink,,,IN,,,,,HSIA-E1007615,US-ENTBB-SA,,Client,CUTOMER HAS ISSUE WITH WIRELESS ADAPTER ,Customer / Equipment,Circuit Down,0,1,0,BROADBAND ACCESS,,1,
GU-GCSC-HMC,USALCILAFIN03R,Router USALCILAFIN03R is down.,272847357,1/1/2020 21:09,Closed,24,GU-GCSC-HMC,1/1/2020 21:09,1,2020,272847357,1,1/1/2020 21:11,1/1/2020 22:10,1/1/2020 23:11,1/2/2020 0:16,1/2/2020 1:19,,59,60,65,62,,1/1/2020 21:11,1/2/2020 1:19,248,5,1/1/2020 21:09,1/10/2020 1:13,1/10/2020 1:13,1/10/2020 1:13,21,4,,ALCOA INC.,3131 MAIN STREET,LAFAYETTE,IN,479052272,,,,AM_12351753,GU-GCSC-HMC,,Web,WCB Closure,Customer / Equipment,Other,1,1,0,EVPN,WAN,1,1
GU-GCSC-HMC,USGPACMCCIL01R, USGPACMCCIL01R router is down at 2020-01-01 21:04:35,272847576,1/1/2020 21:11,Closed,1,GU-GCSC-HMC,1/1/2020 21:11,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:11,1/3/2020 10:58,1/1/2020 21:12,1/3/2020 10:58,21,4,,GPA ACQUISITION COMPANY  INC,,,,,,,TF2785,AM_12370069,GU-GCSC-HMC,AIP,Auto Detect,Service restored before isolation,INFO,Outage/Node Down,0,0,0,EVPN,WAN,1,
US-GNMC-HMC,135.89.203.2,SYSLOG:ENVMON-3- Fan 1 not rotating - 135.89.203.2 -  Fan 1 not rotating,272847618,1/1/2020 21:13,Cancel,1,US-GNMC-HMC,1/1/2020 21:13,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-IPS,00D0CF1AFCCA,AT&T VPN Gateway BackupFailure 00D0CF1AFCCA,272847660,1/1/2020 21:14,Cancel,1,US-GNMC-IPS,1/1/2020 21:14,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA-GCSC-HMC,GSNNWK1SS01,Timing Generation Reference Switch,272847621,1/1/2020 21:16,Cancel,1,GA-GCSC-HMC,1/1/2020 21:16,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA-GCSC-HMC,GSNCAR1SS01,Timing Generation Reference Switch,272847675,1/1/2020 21:16,Cancel,1,GA-GCSC-HMC,1/1/2020 21:16,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO-BGTN-VOIP,OR4FL03GH01MBT04,SONUS2612-6-32 sonusIsupSgT5ExpiryNotification: ISUP T5 timer expiry event data has been consolidated. ISUP service group name: 0001MOBLALAZ0GTL0041. ISUP trunk group name: 0001moblalaz0gtl0041. Number of ISUP T5 timer expiry events: 1. Event description:,272847663,1/1/2020 21:15,Closed,1,MO-BGTN-VOIP,1/1/2020 21:15,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:15,1/1/2020 22:26,1/1/2020 22:26,1/1/2020 22:26,21,3,,,,,,,,,,VOIP,MO-BGTN-VOIP,,Auto Detect,,AT&T Facilities,Circuit,0,1,0,VOIP,,1,
US-GNMC-IPS,2704247561,AT&T VPN Gateway UnableEstablishTunnel 002704247561,272847669,1/1/2020 21:15,Cancel,1,US-GNMC-IPS,1/1/2020 21:15,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-ENTBB-SA,1239921_1,H DSL TS,272847097,1/1/2020 21:15,Closed,0,US-ENTBB-SA,1/1/2020 21:15,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:15,1/9/2020 13:55,1/1/2020 21:15,1/9/2020 13:55,21,4,,EarthLink,,,CA,,172690655,172690655,,DSL437573,US-ENTBB-SA,,Client,LINE TESTED SUCCESSFULLY,Customer / Equipment,Intermittent Trouble,0,1,0,BROADBAND ACCESS,,1,
US-GNMC-IPS,002704395BF1,AT&T VPN Gateway BackupFailure 002704395BF1,272847674,1/1/2020 21:16,Cancel,1,US-GNMC-IPS,1/1/2020 21:16,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA-GCSC-HMC,GSNCAR3SS01,Timing Generation Reference Switch,272847679,1/1/2020 21:16,Cancel,1,GA-GCSC-HMC,1/1/2020 21:16,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-CUST,USIBCUCHACA01S0005-02, USIBCUCHACA01S0005-02 trunk cable PORT-USIBCUCHACA01S0005-01/1.10 [Gi1/0/10] [attman SVPc375012rCRb -> SVPc375012rCRa 1/0/10]<->PORT-USIBCUCHACA01S0005-02/1.10 [Gi1/0/10] [attman SVPc375012rCRa -> SVPc375012rCRb 1/0/10] is unstable at 2020-01-01 21:10:29,272847678,1/1/2020 21:16,Closed,1,GU-GCSC-CUST,1/1/2020 21:16,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:16,1/1/2020 22:07,1/1/2020 22:07,1/1/2020 22:07,21,4,,IBM CHUBB,"9200 Oakdale Ave, 8th Floor2",CHATSWORTH,CA,91311,INC20818436,NC20818436,,ML_IBCU_OAC,GU-GCSC-CUST,AIP,Auto Detect,An AT&T Brief hit occurred and came Clear while testing.,Unknown,Circuit Down,0,1,0,MRS,WAN,1,
MO-GCSC-ETS1,  DHEC778997811ATI ,AT&T Proactive Alarm Monitoring has detected an alarm.,272847650,1/1/2020 21:17,Closed,1,MO-GCSC-ETS1,1/1/2020 21:17,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:17,1/3/2020 22:32,1/3/2020 22:32,1/3/2020 22:32,21,2,,"FISERV SOLUTIONS, LLC, O",340 N MAIN ST,WATFORD CITY,ND,58854,,,572200,AV_FISERV,MO-GCSC-ETS1,,Auto Detect,Test Okay,NTF,Alarm,0,0,0,NB-IPVPN,,1,
US-GNMC-IPS,00D0CF1F659E,sev 2: IN;US | Device up WAN 1 port faulty | DSR requested for replacement | New device delivered ,272847102,1/1/2020 21:18,Closed,0,US-GNMC-IPS,1/1/2020 21:18,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:18,1/3/2020 18:50,1/3/2020 18:49,1/3/2020 18:50,21,2,,SHOE CARNIVAL,7500 EAST COLUMBIA STREET,EVANSVILLE,IN,47715,29200726,29200726,,ANRSHO,US-GNMC-IPS,,Client,Device up WAN 1 port faulty | DSR requested for replacement | New device delivered ,Hardware,Performance,0,1,0,AVTS_NETGATE,,1,
US-GNMC-HMC,10.1.48.5,APC UPS: UPS batteries need replacement,272847713,1/1/2020 21:19,Cancel,1,US-GNMC-HMC,1/1/2020 21:19,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-MIS,12.92.16.90, 12.92.16.90 server is down at 2020-01-01 21:06:20 - US RENAL CARE INC,272847710,1/1/2020 21:19,Closed,1,GU-GCSC-MIS,1/1/2020 21:19,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:19,1/3/2020 16:54,1/3/2020 16:49,1/3/2020 16:54,21,3,,US RENAL CARE INC,1005 S AIRPORT DR,WESLACO,TX,78596,,,112762,112762,GU-GCSC-MIS,ACT,Auto Detect,Ticket Sync,Network,Outage/Cannot Ping,0,1,0,MIS,WAN,1,
US-ENTBB-SA,1339750_1,H L19190511 WIP,272847103,1/1/2020 21:20,Closed,0,US-ENTBB-SA,1/1/2020 21:20,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:20,1/9/2020 16:19,1/4/2020 1:00,1/9/2020 16:19,21,4,,EarthLink,,,CA,,172690758,172690758,,HSIA-E1003884,US-ENTBB-SA,,Client,Dispatch auto closed,Customer / Equipment,Sync - No Service,0,1,0,BROADBAND ACCESS,,1,
VIRTL-DS1,  DHEC650489   ATI ,AT&T Proactive Alarm Monitoring has detected an alarm.,272847757,1/1/2020 21:21,Closed,1,VIRTL-DS1,1/1/2020 21:21,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:21,1/6/2020 2:03,1/6/2020 2:03,1/6/2020 2:03,21,2,,"AUTOZONE PARTS, INC.",1819 U*S HWY 78 E,OXFORD,AL,36203,,,CR4488,AV_12355815,VIRTL-DS1,,Auto Detect,Test Okay,NTF,Alarm,0,0,0,NB-IPVPN,,1,
GU-GCSC-HMC,USBFSLODETX01R,"SYSLOG>> USBFSLODETX01R - IP-4-DUPADDR: Duplicate address 10.0.4.1 on GigabitEthernet0/0/1.1, sourced by 0000.5e00.0101",272847718,1/1/2020 21:21,Closed,1,GU-GCSC-HMC,1/1/2020 21:21,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:21,1/1/2020 21:42,1/1/2020 21:26,1/1/2020 21:42,21,2,,M_BINFORD FENCE SUPPLY LTD,11306 W INTERSTATE 20,ODESSA,TX,79763,,,,AL_12452731,GU-GCSC-HMC,AIP,Auto Detect,Service restored before isolation,Network,SNMP,0,0,0,EVPN,NTF,1,
MO-GCSC-ETS1,MMYF.104320..ATI,AT&T Proactive Alarm Monitoring has detected an alarm.,272847742,1/1/2020 21:22,Closed,1,MO-GCSC-ETS1,1/1/2020 21:22,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:22,1/4/2020 17:03,1/1/2020 21:23,1/4/2020 17:03,21,1,,THE BOEING COMPANY,"OHE WEST PLANT,10, OHE-CHO, MINATO-KU, NAGOYA-SHI",NAGOYA,,999999999,,,P47719,AV_BOEING,MO-GCSC-ETS1,,Auto Detect,Informational Requests,INFO,Alarm,0,0,0,NB-IPVPN,,1,
MO-BGTN-VOIP,BMSI0004VM009,NAGIOS,272847774,1/1/2020 21:24,Closed,1,MO-BGTN-VOIP,1/1/2020 21:24,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 21:24,1/1/2020 22:30,1/1/2020 22:30,1/1/2020 22:30,21,3,,,,,,,,,,IMSVOIP,MO-BGTN-VOIP,,Auto Detect,,Came Clear,Other,1,1,0,VOIP,,1,
